,0
4867,"""Soluble PLA2 receptor mRNA"""
4868,"""BENE mRNA, partial cds"""
4869,"""Transcription factor ETV1 mRNA"""
4870,"""A-kinase anchor protein (AKAP100) mRNA"""
4871,"""STAR Steroidogenic acute regulatory protein"""
4872,"""PARATHYROID HORMONE/PARATHYROID HORMONE-RELATED PEPTIDE RECEPTOR PRECURSOR"""
4873,"""(clone HSNME29) CGRP type 1 receptor mRNA"""
4874,"""SLC19A1 Solute carrier family 19 (folate transporter), member 1"""
4875,"""Icln protein"""
4876,"""Nuclear autoantigen GS2NA mRNA"""
4877,"""TFIID subunit TAFII55 (TAFII55) mRNA"""
4878,"""3',5'-cyclic AMP phosphodiesterase inactive splice variant HSPDE4A8A mRNA"""
4879,"""No cluster in current Unigene and no Genbank entry for U18235 (qualifier U18235)"""
4880,"""CAMLG Calcium modulating ligand"""
4881,"""55.11 binding protein"""
4882,"""Clone CIITA-8 MHC class II transactivator CIITA mRNA"""
4883,"""Clone CIITA-10 MHC class II transactivator CIITA mRNA"""
4884,"""CDC16Hs mRNA"""
4885,"""DDB1 Damage-specific DNA binding protein 1 (127 kD)"""
4886,"""DDB2 Damage-specific DNA binding protein 2 (48 kD)"""
4887,"""Ras-related small GTP binding protein Rab5 (rab5) mRNA"""
4888,"""DP2 (Humdp2) mRNA"""
4889,"""Zinc-finger protein mRNA"""
4890,"""PROBABLE G PROTEIN-COUPLED RECEPTOR GPR6"""
4891,"""DEFA4 Defensin, alpha 4, corticostatin """
4892,"""19.8 kDa protein mRNA"""
4893,"""HSST Heparan sulfate-N-deacetylase/N-sulfotransferase"""
4894,"""Vacuolar-type H(+)-ATPase 115 kDa subunit"""
4895,"""TYRO3 Receptor protein-tyrosine kinase sky"""
4896,"""Triadin mRNA"""
4897,"""ZNF127 (ZNF127) gene"""
4898,"""GAGE1 G antigen 1 (GAGE-1)"""
4899,"""Brain and reproductive organ-expressed protein (BRE) gene"""
4900,"""BAGE B melanoma antigen"""
4901,"""SMA5 mRNA"""
4902,"""GT334 protein (GT334) gene mRNA"""
4903,"""Epstein-Barr virus-induced protein mRNA"""
4904,"""AR1 protein (AR) mRNA"""
4905,"""Prostaglandin E2 receptor mRNA"""
4906,"""(apoargC) long mRNA"""
4907,"""(apoargC) long mRNA"""
4908,"""GCH1 GTP cyclohydrolase 1 (dopa-responsive dystonia) {alternative products}"""
4909,"""GCH1 GTP cyclohydrolase 1 (dopa-responsive dystonia) {alternative products}"""
4910,"""No cluster in current Unigene and no Genbank entry for U19557 (qualifier U19557)"""
4911,"""SCCA1 Squamous cell carcinoma antigen 1"""
4912,"""MFAP2 Microfibrillar-associated protein 2"""
4913,"""CELLULAR NUCLEIC ACID BINDING PROTEIN"""
4914,"""Melanoma antigen p15 mRNA"""
4915,"""Transmembrane protein mRNA"""
4916,"""Transcription factor AREB6"""
4917,"""Preprocarboxypeptidase A2 (proCPA2) mRNA"""
4918,"""76 kDa tyrosine phosphoprotein SLP-76 mRNA"""
4919,"""CEBPG CCAAT/enhancer binding protein (C/EBP), gamma"""
4920,"""CATHEPSIN K PRECURSOR"""
4921,"""Gps1 (GPS1) mRNA"""
4922,"""Cocaine and amphetamine regulated transcript CART (hCART) mRNA"""
4923,"""Cocaine and amphetamine regulated transcript CART (hCART) mRNA"""
4924,"""CMKRL1 Chemokine receptor-like 1"""
4925,"""Tg737 mRNA"""
4926,"""SNC19 mRNA sequence"""
4927,"""RPE65 Retinal pigment epithelium-specific protein (65kD)"""
4928,"""Cysteine protease Mch2 isoform beta (Mch2) mRNA"""
4929,"""Cysteine protease Mch2 isoform beta (Mch2) mRNA"""
4930,"""Actin-like peptide mRNA, partial cds"""
4931,"""ZNF154 Zinc finger protein 154 (pHZ-92)"""
4932,"""CASR Calcium-sensing receptor (hypocalciuric hypercalcemia 1, severe neonatal hyperparathyroidism)"""
4933,"""Angiotensin II type 2 receptor mRNA"""
4934,"""Lymphocyte dihydropyrimidine dehydrogenase mRNA"""
4935,"""Insulin-like growth factor binding protein-4 (IGFBP4) gene, promoter and complete cds"""
4936,"""DNA polymerase delta small subunit mRNA"""
4937,"""Dual specific protein phosphatase mRNA"""
4938,"""LUM Lumican"""
4939,"""DAZ Deleted in azoospermia"""
4940,"""HISTONE H3.3"""
4941,"""CFL1 Cofilin 1 (non-muscle)"""
4942,"""Duplicate spinal muscular atrophy mRNA, clone 5G7, partial cds"""
4943,"""FBP1 Fructose-bisphosphatase 1"""
4944,"""Peptide transporter (HPEPT1) mRNA"""
4945,"""TTPA Tocopherol (alpha) transfer protein (ataxia (Friedreich-like) with vitamin E deficiency)"""
4946,"""100 kDa coactivator mRNA"""
4947,"""MTAP Methylthioadenosine phosphorylase"""
4948,"""No cluster in current Unigene and no Genbank entry for U22312 (qualifier U22312)"""
4949,"""FRK Fyn-related kinase"""
4950,"""FRK Fyn-related kinase"""
4951,"""MOP1 mRNA"""
4952,"""2,3-oxidosqualene-lanosterol cyclase mRNA"""
4953,"""LAR-interacting protein 1b mRNA"""
4954,"""Nuclear domain 10 protein (ndp52) mRNA"""
4955,"""Class I histocompatibility antigen-like protein mRNA"""
4956,"""CSN1 Casein, alpha S1"""
4957,"""Abl interactor 2 (Abi-2) mRNA"""
4958,"""Abl interactor 2 (Abi-2) mRNA"""
4959,"""GATA-3 binding protein G3B mRNA, partial cds"""
4960,"""SOX11 SRY (sex-determining region Y)-box 11"""
4961,"""Heterogeneous ribonucleoprotein A0 mRNA"""
4962,"""No cluster in current Unigene and no Genbank entry for U23852 (qualifier U23852)"""
4963,"""CYP51 Cytochrome P450, 51 (lanosterol 14-alpha-demethylase)"""
4964,"""Inward rectifier K+ channel protein (hirk1) mRNA"""
4965,"""MHC CLASS I NK CELL RECEPTOR PRECURSOR"""
4966,"""P58 natural killer cell receptor precursor mRNA, clone cl-39"""
4967,"""Coatomer protein (COPA) mRNA"""
4968,"""P21-activated protein kinase (Pak2) gene"""
4969,"""Lysyl oxidase-like protein gene"""
4970,"""Inwardly rectifying potassium channel Kir3.2 mRNA"""
4971,"""5C5 mRNA, putative complete cds"""
4972,"""5C5 mRNA, putative complete cds"""
4973,"""PTH2 parathyroid hormone receptor mRNA"""
4974,"""MaxiK potassium channel beta subunit mRNA"""
4975,"""Protein associated with tumorigenic conversion (CATR1.3) mRNA"""
4976,"""Transcriptional repressor (CTCF) mRNA"""
4977,"""No cluster in current Unigene and no Genbank entry for U25441 (qualifier U25441)"""
4978,"""No cluster in current Unigene and no Genbank entry for U25441 (qualifier U25441)"""
4979,"""TFF3 Trefoil factor 3 (intestinal)"""
4980,"""IL2 Interleukin 2"""
4981,"""IL2 Interleukin 2"""
4982,"""ARF4L ADP-ribosylation factor 4-like"""
4983,"""Chromosome 17q21 mRNA clone LF113"""
4984,"""Serine kinase (hPAK65) mRNA, partial cds"""
4985,"""GZMK Granzyme K (serine protease, granzyme 3)"""
4986,"""Inositol polyphosphate 4-phosphatase mRNA"""
4987,"""Galactokinase (galK) mRNA"""
4988,"""EPLG7 Eph-related receptor tyrosine kinase ligand 7"""
4989,"""1-PHOSPHATIDYLINOSITOL-4,5-BISPHOSPHATE PHOSPHODIESTERASE BETA 3"""
4990,"""STX5A Syntaxin 5A"""
4991,"""Cbl-b mRNA"""
4992,"""Cbl-b truncated form 1 lacking leucine zipper mRNA"""
4993,"""Prepromultimerin mRNA"""
4994,"""Putative protein kinase C inhibitor (PKCI-1) mRNA"""
4995,"""RAR-responsive (TIG1) mRNA"""
4996,"""Myosin binding protein H mRNA"""
4997,"""FUT3 Alpha (1,3/1,4) fucosyltransferase"""
4998,"""Uridine diphosphoglucose pyrophosphorylase mRNA"""
4999,"""Bcl-2 related (Bfl-1) mRNA"""
5000,"""No cluster in current Unigene and no Genbank entry for U27831 (qualifier U27831)"""
5001,"""TY protease"""
5002,"""TY protease"""
5003,"""No cluster in current Unigene and no Genbank entry for U28043 (qualifier U28043_f)"""
5004,"""TBX2 (TXB2) mRNA"""
5005,"""No cluster in current Unigene and no Genbank entry for U28131 (qualifier U28131)"""
5006,"""Clone hast4 aryl sulfotransferase mRNA"""
5007,"""MAT8 protein"""
5008,"""Krueppel-type zinc finger protein (ZNF169) gene, partial cds"""
5009,"""SCTR Secretin receptor"""
5010,"""ID4 Inhibitor of DNA binding 4, dominant negative helix-loop-helix protein"""
5011,"""Semaphorin V mRNA"""
5012,"""Semaphorin V mRNA"""
5013,"""EPB49 Erythrocyte membrane protein band 4.9 (dematin)"""
5014,"""Putative RNA binding protein RNPL mRNA"""
5015,"""ZNF157 Zinc finger protein 157 (HZF22)"""
5016,"""CMKBR3 Chemokine (C-C) receptor 3"""
5017,"""NPTX2 Neuronal pentraxin II"""
5018,"""Breast carcinoma fatty acid synthase mRNA"""
5019,"""Breast carcinoma fatty acid synthase mRNA"""
5020,"""MUSCARINIC ACETYLCHOLINE RECEPTOR M3"""
5021,"""EIF-2-associated p67 homolog mRNA"""
5022,"""BMK1 alpha kinase mRNA"""
5023,"""BMK1 alpha kinase mRNA"""
5024,"""FRAP FK506 binding protein 12-rapamycin associated protein"""
5025,"""Dihydropyridine-sensitive L-type calcium channel alpha-1 subunit (CACNL1A3) mRNA"""
5026,"""Splicing factor SRp30c mRNA"""
5027,"""Splicing factor SRp40-1 (SRp40) mRNA"""
5028,"""Splicing factor SRp55-2 (SRp55) mRNA"""
5029,"""CENP-F kinetochore protein mRNA"""
5030,"""Splicing factor SRp40-1 (SRp40) mRNA"""
5031,"""No cluster in current Unigene and no Genbank entry for U31099 (qualifier U31099)"""
5032,"""Beta-sarcoglycan A3b mRNA"""
5033,"""IL13 Interleukin 13"""
5034,"""HERV1 mRNA"""
5035,"""HERV1 mRNA"""
5036,"""Metabotropic glutamate receptor 1 alpha (mGluR1alpha) mRNA"""
5037,"""ZNF174 Zinc finger protein 174"""
5038,"""ZNF174 Zinc finger protein 174"""
5039,"""Mitotic feedback control protein Madp2 homolog mRNA"""
5040,"""CAST Calpastatin"""
5041,"""G protein gamma-4 subunit mRNA"""
5042,"""G protein gamma-10 subunit mRNA"""
5043,"""Glycogenin mRNA"""
5044,"""E2F5 E2F transcription factor 5, p130-binding"""
5045,"""Tyrosine protein kinase (Jak3B) splice variant mRNA"""
5046,"""Hep27 protein mRNA"""
5047,"""Phosphodiesterase A' subunit (PDE6C) mRNA"""
5048,"""Phosphodiesterase A' subunit (PDE6C) mRNA"""
5049,"""RIG mRNA, complete sequence"""
5050,"""RIG mRNA, complete sequence"""
5051,"""Channel associated protein of synapse (chapsyn-110) mRNA"""
5052,"""Neuropeptide y2 receptor mRNA"""
5053,"""GAP SH3 binding protein mRNA"""
5054,"""X-linked inhibitor of apotosis protein XIAP mRNA"""
5055,"""Tryptophan oxygenase (TDO) mRNA"""
5056,"""Signaling lymphocytic activation molecule (SLAM) mRNA"""
5057,"""Signaling lymphocytic activation molecule (SLAM) mRNA"""
5058,"""Lipid-activated protein kinase PRK1 mRNA"""
5059,"""G PROTEIN-COUPLED RECEPTOR KINASE GRK4"""
5060,"""MHC CLASS I NK CELL RECEPTOR PRECURSOR"""
5061,"""K+ channel beta 2 subunit mRNA"""
5062,"""Colon carcinoma kinase-4 (CCK4) mRNA"""
5063,"""TTF1 Transcription termination factor, RNA polymerase I"""
5064,"""Cyclin A/CDK2-associated p45 (Skp2) mRNA"""
5065,"""Lymphoma proprotein convertase (LPC) mRNA"""
5066,"""No cluster in current Unigene and no Genbank entry for U33921 (qualifier U33921)"""
5067,"""Proteinase-activated receptor-2 mRNA"""
5068,"""ALDH7 Aldehyde dehydrogenase 7 (NOTE: redefinition of symbol)"""
5069,"""KIAA0207 gene"""
5070,"""KIAA0207 gene"""
5071,"""AQP4 Aquaporin 4"""
5072,"""Gamma-sarcoglycan mRNA"""
5073,"""Gamma-sarcoglycan mRNA"""
5074,"""Complexin II mRNA"""
5075,"""Metastasis-associated mta1 mRNA"""
5076,"""Retinoblastoma-binding protein (RbAp46) mRNA"""
5077,"""Repressor transcriptional factor (ZNF85) mRNA"""
5078,"""No cluster in current Unigene and no Genbank entry for U35398 (qualifier U35398_f)"""
5079,"""No cluster in current Unigene and no Genbank entry for U35398 (qualifier U35398_i)"""
5080,"""DNA-PK mRNA, partial cds"""
5081,"""GPD2 Glycerol-3-phosphate dehydrogenase 2 (mitochondrial)"""
5082,"""Ca2+-dependent activator protein for secretion mRNA"""
5083,"""Heparan N-deacetylase/N-sulfotransferase-2 mRNA"""
5084,"""Y-chromosome RNA recognition motif protein (YRRM) gene"""
5085,"""Y-chromosome RNA recognition motif protein (YRRM) gene"""
5086,"""CGMP-inhibited cAMP phosphodiesterase mRNA"""
5087,"""Smooth muscle cell calponin mRNA"""
5088,"""Silencing mediator of retinoid and thyroid hormone action (SMRT) mRNA"""
5089,"""ZNF177 KRAB zinc finger protein {alternative products}"""
5090,"""ZNF177 KRAB zinc finger protein {alternative products}"""
5091,"""ZNF177 KRAB zinc finger protein {alternative products}"""
5092,"""CtBP mRNA"""
5093,"""ALDH8 Aldehyde dehydrogenase 8"""
5094,"""TAC2 Tachykinin 2 (substance K, neurokinin A, neurokinin 2, neuromedin L, neurokinin alpha, neuropeptide K, neuropeptide gamma)"""
5095,"""Neuron-specific vesicle coat protein and cerebellar degeneration antigen (beta-NAP) mRNA"""
5096,"""RNA polymerase II subunit (hsRPB10) mRNA"""
5097,"""RNA polymerase II subunit (hsRPB10) mRNA"""
5098,"""DLG3 Homolog 3 of Drosophila large discs"""
5099,"""DLG3 Homolog 3 of Drosophila large discs"""
5100,"""HuR RNA binding protein (HuR) mRNA"""
5101,"""Retinoid X receptor-gamma mRNA"""
5102,"""Zinc-finger protein C2H2-150 mRNA"""
5103,"""Zinc finger protein C2H2-171 mRNA"""
5104,"""Mitogen-responsive phosphoprotein (DOC-2) mRNA"""
5105,"""Clone KGP G-protein coupled inwardly rectifying potassium channel mRNA"""
5106,"""G protein-activated inwardly rectifying potassium channel HGIRK1/Kir3.1 mRNA"""
5107,"""GIPR Gastric inhibitory polypeptide receptor"""
5108,"""BLM Bloom syndrome"""
5109,"""Hepatocyte nuclear factor-3 alpha (HNF-3 alpha) mRNA"""
5110,"""GAS Gastrin"""
5111,"""GH1 Growth hormone 1"""
5112,"""GH1 Growth hormone 1"""
5113,"""IFNA10 Interferon, alpha 10"""
5114,"""IFNA10 Interferon, alpha 10"""
5115,"""IFNA14 Interferon, alpha 14"""
5116,"""IFNA14 Interferon, alpha 14"""
5117,"""IFNA14 Interferon, alpha 14"""
5118,"""IFNG Interferon, gamma"""
5119,"""IFNA5 Interferon, alpha 5"""
5120,"""IFNA5 Interferon, alpha 5"""
5121,"""No cluster in current Unigene and no Genbank entry for V00563 (qualifier V00563)"""
5122,"""No cluster in current Unigene and no Genbank entry for V00563 (qualifier V00563)"""
5123,"""Gene encoding prepro form of corticotropin releasing factor"""
5124,"""No cluster in current Unigene and no Genbank entry for X00088 (qualifier X00088)"""
5125,"""No cluster in current Unigene and no Genbank entry for X00089 (qualifier X00089)"""
5126,"""No cluster in current Unigene and no Genbank entry for X00090 (qualifier X00090_f)"""
5127,"""No cluster in current Unigene and no Genbank entry for X00090 (qualifier X00090_i)"""
5128,"""CALCA Calcitonin/calcitonin-related polypeptide, alpha"""
5129,"""TFF1 Trefoil factor 1 (breast cancer, estrogen-inducible sequence expressed in)"""
5130,"""PPY Pancreatic polypeptide"""
5131,"""EGFR Epidermal growth factor receptor"""
5132,"""MHC class II HLA-DRw10-beta mRNA, clone NA5"""
5133,"""IL2RA Interleukin 2 receptor, alpha"""
5134,"""TFRC Transferrin receptor (p90, CD71)"""
5135,"""TCRB T-cell receptor, beta cluster"""
5136,"""TCRB T-cell receptor, beta cluster"""
5137,"""EPO Erythropoietin"""
5138,"""INSR Insulin receptor"""
5139,"""HLA-DPB1 Major histocompatibility complex, class II, DP beta 1"""
5140,"""G1P3 Interferon, alpha-inducible protein (clone IFI-6-16)"""
5141,"""INP10 Interferon (gamma)-induced cell line; protein 10 from"""
5142,"""PDGFB Platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)"""
5143,"""PDGFB Platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)"""
5144,"""PROC Protein C (inactivator of coagulation factors Va and VIIIa)"""
5145,"""NRAS Neuroblastoma RAS viral (v-ras) oncogene homolog"""
5146,"""NRAS Neuroblastoma RAS viral (v-ras) oncogene homolog"""
5147,"""FN1 Fibronectin 1"""
5148,"""TRANSFORMING GROWTH FACTOR BETA 1 PRECURSOR"""
5149,"""OIAS (2'-5') oligoadenylate synthetase"""
5150,"""OIAS (2'-5') oligoadenylate synthetase"""
5151,"""HLA-DOB MHC class II protein HLA-DO beta chain"""
5152,"""HLA-DOB MHC class II protein HLA-DO beta chain"""
5153,"""GRL Glucocorticoid receptor"""
5154,"""CSF3 Colony-stimulating factor 3 (G-CSF)"""
5155,"""ESR Estrogen receptor"""
5156,"""ESR Estrogen receptor"""
5157,"""CSF1R Colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog"""
5158,"""G6PD Glucose-6-phosphate dehydrogenase"""
5159,"""HOXB5 Homeo box B5 (2.1 protein)"""
5160,"""CYBB Chronic granulomatous disease"""
5161,"""CAT Catalase"""
5162,"""RPS13 RNA polymerase II polypeptide B (140 kD)"""
5163,"""GJB1 Gap junction protein, beta 1, 32kD (connexin 32, Charcot-Marie-Tooth neuropathy, X-linked)"""
5164,"""CALPAIN 1, LARGE"""
5165,"""CD5 CD5 antigen (p56-62)"""
5166,"""IGF1R Insulin-like growth factor 1 receptor"""
5167,"""CD1A CD1a antigen (thymocyte antigen)"""
5168,"""IL1B Interleukin 1, beta"""
5169,"""EGF Epidermal growth factor"""
5170,"""ADRB2 Adrenergic, beta-2-, receptor, surface"""
5171,"""GNAI2 Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2"""
5172,"""P4HB Procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide (protein disulfide isomerase; thyroid hormone binding protein p55)"""
5173,"""MMP1 Matrix metalloproteinase 1 (interstitial collagenase)"""
5174,"""MMP1 Matrix metalloproteinase 1 (interstitial collagenase)"""
5175,"""MMP3 Stromelysin"""
5176,"""TPM4 Tropomyosin 4 (fibroblast)"""
5177,"""CENPB Centromere protein B (80kD)"""
5178,"""CENPB Centromere protein B (80kD)"""
5179,"""CR1 Complement component (3b/4b) receptor 1, including Knops blood group system"""
5180,"""COL4A2 Collagen, type IV, alpha 2"""
5181,"""No cluster in current Unigene and no Genbank entry for X05615 (qualifier X05615)"""
5182,"""No cluster in current Unigene and no Genbank entry for X05615 (qualifier X05615)"""
5183,"""CSF1 Colony-stimulating factor 1 (M-CSF)"""
5184,"""ANX1 Annexin I (lipocortin I)"""
5185,"""CYSTATIN A"""
5186,"""ITGA5 Integrin, alpha 5 (fibronectin receptor, alpha polypeptide)"""
5187,"""SRPR Signal recognition particle receptor ('docking protein')"""
5188,"""APOLIPOPROTEIN(A) PRECURSOR"""
5189,"""PDGFA Platelet-derived growth factor PDGF-A"""
5190,"""SYP Synaptophysin"""
5191,"""TCRD T-cell receptor, delta"""
5192,"""GHR Growth hormone receptor"""
5193,"""GHR Growth hormone receptor"""
5194,"""Receptor of retinoic acid"""
5195,"""Receptor of retinoic acid"""
5196,"""CALB1 Calbindin (27-kD)"""
5197,"""COL3A1 Alpha-1 type 3 collagen"""
5198,"""DNA polymerase alpha-subunit"""
5199,"""SNRP70 U1 snRNP 70K protein"""
5200,"""Skeletal beta-tropomyosin"""
5201,"""TUBULIN ALPHA-4 CHAIN"""
5202,"""HMOX1 Heme oxygenase (decycling) 1"""
5203,"""TRANSCRIPTION INITIATION FACTOR TFIID 250 KD SUBUNIT"""
5204,"""(clones lambda-hPKC-beta[15,802]) protein kinase C-beta-1 (PRKCB1) mRNA"""
5205,"""CD20 RECEPTOR"""
5206,"""ZINC FINGER PROTEIN HF.12"""
5207,"""GLI Glioma-associated oncogene homolog (zinc finger protein)"""
5208,"""HOMEOBOX PROTEIN HOX-C4"""
5209,"""HOMEOBOX PROTEIN HOX-C4"""
5210,"""KRT4 Keratin 4"""
5211,"""PLECKSTRIN"""
5212,"""MMP10 Matrix metalloproteinase 10 (stromelysin 2)"""
5213,"""SOD2 Superoxide dismutase 2, mitochondrial"""
5214,"""PRM2 Protamine 2"""
5215,"""WNT2 Wingless-type MMTV integration site 2, human homolog"""
5216,"""WNT2 Wingless-type MMTV integration site 2, human homolog"""
5217,"""WNT2 Wingless-type MMTV integration site 2, human homolog"""
5218,"""Gene PRB3L for proline-rich protein G1"""
5219,"""Gene PRB3L for proline-rich protein G1"""
5220,"""PRB4 gene for proline-rich protein Po, allele S"""
5221,"""EPHX1 Epoxide hydrolase 1, microsomal (xenobiotic)"""
5222,"""TNP1 Transition protein 1 (TP1)"""
5223,"""ITGB1 Integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)"""
5224,"""LCT Lactase"""
5225,"""TPM1 Tropomyosin alpha chain (skeletal muscle)"""
5226,"""SNRPE Small nuclear ribonucleoprotein polypeptide E"""
5227,"""GYPC Glycophorin C"""
